Unique Well Identifier,Status,Surface Latitude,Surface Longitude
100/07-13-028-21W4/0,Active,51.386270,-112.820580
100/16-12-035-11W4/2,Active,51.996992,-111.437287
100/16-12-037-02W5/0,Closed,52.170303,-114.149871
100/10-12-038-25W4/0,Closed,52.258024,-113.435959
100/16-12-039-27W4/2,Active,52.344248,-113.751070
100/16-12-042-26W4/0,Closed,52.607885,-113.604673
100/16-12-047-08W4/0,Closed,53.041851,-111.034158
100/16-12-048-05W4/0,Active,53.131777,-110.591215
100/16-12-049-05W4/0,Active,53.216212,-110.591359
100/16-12-059-10W5/0,Closed,54.092652,-115.353231
100/16-12-064-14W4/2,Active,54.526374,-111.977086
100/16-13-010-07W4/0,Closed,49.829332,-110.818282
100/16-13-010-08W4/0,Closed,49.829338,-110.953632
100/16-13-011-09W4/0,Closed,49.913532,-111.101231
100/16-13-017-23W4/0,Closed,50.438141,-113.033953
100/16-13-019-01W5/0,Closed,50.613212,-114.005843
100/16-13-020-27W4/0,Closed,50.700208,-113.610723
100/16-13-021-04W4/0,Closed,50.788978,-110.420979
100/16-13-021-05W4/0,Closed,50.787185,-110.559679
100/16-13-022-05W4/0,Closed,50.877625,-110.559535
100/16-13-022-26W4/0,Closed,50.876490,-113.468311
100/16-13-034-10W4/0,Closed,51.924908,-111.281609
100/16-13-035-13W4/0,Closed,52.010081,-111.722391
100/16-13-041-05W5/0,Closed,52.536389,-114.582102
100/16-13-043-26W4/5,Closed,52.709345,-113.637646
100/16-13-048-21W4/0,Closed,53.147213,-112.931736
100/16-13-050-16W4/0,Closed,53.320752,-112.197652
100/16-13-055-20W4/0,Active,53.756665,-112.827750
100/16-13-060-01W5/0,Active,54.192626,-114.002855
100/16-13-067-24W4/0,Closed,54.802346,-113.517320
100/16-14-010-04W4/0,Active,49.826561,-110.438916
100/16-14-010-08W4/0,Closed,49.829315,-110.977673
100/16-14-014-24W4/0,Active,50.178718,-113.166934
100/16-14-017-21W4/0,Closed,50.440636,-112.781238
100/16-14-018-26W4/0,Active,50.527936,-113.465646
100/16-14-021-04W4/0,Closed,50.789615,-110.444064
100/16-14-021-05W4/0,Closed,50.789808,-110.584631
102/16-14-037-13W4/0,Closed,52.183301,-111.747842
102/16-14-048-22W4/0,Closed,53.145575,-113.102857
100/16-14-048-22W4/0,Closed,53.145751,-113.102809
1D0/16-14-049-01W4/0,Active,53.233396,-110.031551
100/16-14-050-03W4/0,Active,53.318772,-110.326955
102/16-14-050-03W4/0,Active,53.321109,-110.324495
100/16-14-050-05W4/0,Closed,53.320602,-110.615959
100/16-14-050-06W4/0,Closed,53.320666,-110.762680
100/16-14-059-04W4/0,Closed,54.104769,-110.485987
100/16-14-065-25W4/0,Closed,54.627388,-113.665498
100/16-14-066-24W4/0,Active,54.718540,-113.511345
100/16-14-080-07W6/0,Closed,55.938638,-118.969237
100/16-14-083-08W6/0,Closed,56.203037,-119.140277
100/16-14-085-03W6/0,Closed,56.377378,-118.349209
100/16-15-010-08W4/0,Closed,49.829492,-110.998469
100/16-15-010-15W4/0,Closed,49.827416,-111.947083
102/16-15-010-15W4/0,Closed,49.827443,-111.947083
100/16-15-011-05W4/0,Closed,49.916392,-110.597379
100/16-15-011-09W4/0,Closed,49.916305,-111.142591
100/16-15-017-01W5/0,Closed,50.440401,-114.052016
100/16-15-017-23W4/0,Active,50.439043,-113.079168
100/16-15-020-27W4/0,Closed,50.700210,-113.656851
100/16-15-021-04W4/0,Closed,50.788363,-110.467151
100/16-15-021-05W4/0,Closed,50.789379,-110.605731
100/16-15-030-01W5/0,Closed,51.576025,-114.049572
100/16-15-033-10W4/0,Closed,51.837979,-111.328761
100/16-15-036-28W4/0,Active,52.097120,-113.910157
100/15-15-039-06W4/2,Closed,52.360612,-110.773722
100/16-15-039-23W4/0,Closed,52.360887,-113.224498
100/14-14-046-06W5/0,Closed,52.972914,-114.775910
100/16-15-046-20W4/0,Closed,52.972952,-112.812353
100/16-15-060-08W4/0,Closed,54.192253,-111.109903
100/16-15-086-11W6/0,Closed,56.461106,-119.641682
100/16-16-010-07W4/0,Closed,49.829344,-110.885968
100/16-16-011-03W4/0,Closed,49.913775,-110.350702
100/16-16-013-02W4/0,Closed,50.091079,-110.210459
100/16-16-017-23W4/0,Closed,50.438652,-113.100940
100/16-16-021-04W4/0,Closed,50.790093,-110.490235
100/16-16-021-05W4/0,Closed,50.790091,-110.628863
100/16-16-021-27W4/0,Closed,50.787041,-113.680575
100/16-16-027-08W4/0,Active,51.311447,-111.060315
100/13-16-027-27W4/2,Active,51.313359,-113.733023
100/16-16-029-08W4/0,Closed,51.488081,-111.060579
100/16-16-033-10W4/0,Closed,51.837968,-111.352394
100/16-16-037-20W4/0,Active,52.184927,-112.796215
100/16-16-038-16W4/0,Closed,52.273677,-112.224802
100/16-16-039-13W4/0,Closed,52.358041,-111.809404
100/16-16-047-20W4/0,Closed,53.059541,-112.858610
100/16-16-051-23W4/0,Closed,53.409843,-113.326012
100/16-16-052-26W4/2,Active,53.496473,-113.765364
100/16-16-053-09W5/0,Closed,53.581863,-115.259645
100/16-16-057-25W4/2,Closed,53.932716,-113.648147
100/16-16-061-26W4/0,Active,54.280247,-113.830514
100/16-16-075-07W6/0,Closed,55.502214,-119.014251
100/16-16-087-02W6/0,Active,56.548680,-118.244909
100/16-16-088-02W6/0,Closed,56.636374,-118.240429
102/16-16-093-09W6/0,Active,57.071771,-119.370356
100/16-16-093-09W6/0,Active,57.071995,-119.370343
100/16-17-004-21W4/0,Closed,49.301434,-112.790379
100/16-17-010-08W4/0,Closed,49.826881,-111.048592
100/16-17-010-15W4/0,Active,49.829177,-111.997066
100/16-17-011-05W4/0,Closed,49.913994,-110.642583
102/16-17-011-05W4/0,Closed,49.914004,-110.642896
100/16-17-021-04W4/0,Closed,50.789401,-110.513323
100/16-17-021-05W4/0,Closed,50.790169,-110.651823
100/06-21-021-27W4/0,Closed,50.790031,-113.699158
1F1/16-17-024-09W5/2,Closed,51.049528,-115.212830
100/16-17-029-07W4/0,Closed,51.487843,-110.943372
100/15-17-034-13W4/0,Closed,51.924466,-111.801255
100/16-17-041-06W5/0,Closed,52.537408,-114.817942
100/16-17-047-08W4/0,Closed,53.056425,-111.131222
100/16-17-051-09W5/0,Closed,53.407230,-115.284871
100/16-17-058-03W5/0,Closed,54.018329,-114.404633
100/16-17-059-14W4/0,Closed,54.104298,-112.056921
100/16-17-060-13W4/0,Closed,54.191533,-111.904983
100/16-17-060-26W4/0,Active,54.192762,-113.855810
102/16-17-089-03W5/0,Closed,56.723864,-114.431448
100/16-18-010-08W4/0,Closed,49.829352,-111.067232
100/16-18-011-04W4/0,Closed,49.916413,-110.531145
100/16-18-016-22W4/0,Closed,50.353316,-113.007606
100/16-18-017-20W4/0,Closed,50.440639,-112.731620
100/10-17-017-29W4/0,Closed,50.440063,-113.966210
100/16-18-020-28W4/0,Closed,50.699975,-113.864501
100/16-18-021-03W4/0,Closed,50.790020,-110.397909
100/16-18-028-07W4/0,Closed,51.398263,-110.971761
100/16-18-031-23W4/0,Closed,51.662096,-113.247061
100/16-18-045-02W5/0,Closed,52.885477,-114.273020
100/16-18-048-02W5/0,Closed,53.145423,-114.275419
100/16-18-049-21W4/0,Closed,53.234225,-113.053794
100/16-18-051-06W4/0,Closed,53.409254,-110.867833
100/16-18-066-23W4/0,Closed,54.716655,-113.464190
100/16-18-095-01W6/0,Closed,57.247100,-118.141560
103/16-19-009-14W4/0,Active,49.756347,-111.879796
100/16-19-010-15W4/0,Closed,49.843624,-112.015106
100/16-19-011-13W4/0,Closed,49.930789,-111.760577
100/16-19-012-18W4/0,Closed,50.015497,-112.440051
100/16-19-016-23W4/0,Closed,50.367656,-113.144182
100/13-20-016-29W4/0,Closed,50.367461,-113.966372
100/07-30-016-29W4/0,Closed,50.367461,-113.966724
100/16-19-017-20W4/0,Closed,50.452672,-112.735408
100/16-19-019-02W5/0,Closed,50.629592,-114.257019
100/16-19-020-03W4/0,Closed,50.714382,-110.397997
100/16-19-020-04W4/0,Closed,50.715215,-110.539143
100/16-19-020-05W4/0,Closed,50.715626,-110.677659
100/16-19-021-04W4/0,Closed,50.801827,-110.536521
100/16-19-021-05W4/0,Closed,50.804639,-110.674658
100/16-19-029-07W4/0,Closed,51.502035,-110.966821
100/16-19-046-18W4/0,Active,52.986715,-112.595929
100/16-19-048-08W5/0,Closed,53.161416,-115.150553
102/16-19-048-10W5/0,Closed,53.161478,-115.444709
102/13-20-060-26W4/0,Closed,54.206745,-113.876363
100/16-19-069-21W4/0,Closed,54.991790,-113.189789
105/16-19-079-22W5/0,Closed,55.867863,-117.421432
100/16-19-120-22W5/3,Closed,59.441931,-117.768260
100/16-20-005-05W4/0,Closed,49.405719,-110.635210
100/16-20-009-14W4/0,Closed,49.753777,-111.860635
100/16-20-010-08W4/0,Closed,49.844020,-111.043555
100/16-20-010-15W4/0,Active,49.843455,-111.993157
100/16-20-015-25W4/0,Closed,50.280251,-113.396944
100/16-20-017-23W4/0,Closed,50.452530,-113.125097
100/16-20-018-23W4/0,Closed,50.541732,-113.121107
100/16-20-018-26W4/0,Active,50.539877,-113.534377
100/16-20-020-03W4/0,Closed,50.717161,-110.374918
100/16-20-020-04W4/0,Closed,50.714381,-110.517871
102/16-20-020-04W4/0,Closed,50.714365,-110.518070
100/16-20-020-05W4/0,Closed,50.714618,-110.653294
100/16-20-020-27W4/3,Closed,50.715881,-113.703200
100/16-20-021-04W4/0,Closed,50.803795,-110.513318
100/16-20-021-05W4/0,Closed,50.804138,-110.652594
100/16-20-026-08W4/3,Active,51.238372,-111.079414
100/16-20-029-07W4/2,Closed,51.502980,-110.948001
102/16-20-031-12W4/0,Active,51.676899,-111.659500
102/16-20-034-17W4/0,Active,51.939594,-112.371836
100/16-20-038-24W4/0,Closed,52.285479,-113.390620
100/16-20-044-15W4/0,Closed,52.810669,-112.137633
102/16-20-048-03W5/0,Closed,53.160577,-114.396512
100/16-20-048-08W5/2,Closed,53.161425,-115.126160
102/16-20-057-05W5/0,Closed,53.945065,-114.701933
100/13-21-060-23W5/0,Active,54.209337,-117.401917
100/16-20-062-14W5/0,Active,54.382355,-116.055436
100/16-20-065-25W4/0,Active,54.642451,-113.736880
100/16-20-067-18W4/0,Closed,54.817081,-112.705854
100/16-20-094-23W5/0,Closed,57.175595,-117.657026
100/16-20-124-18W5/0,Active,59.790587,-117.084650
100/16-21-004-21W4/0,Closed,49.316171,-112.767962
100/16-21-005-05W4/0,Closed,49.405695,-110.611840
100/16-21-010-15W4/0,Closed,49.843607,-111.969682
100/16-21-011-05W4/0,Closed,49.928780,-110.619739
100/16-21-016-23W4/0,Closed,50.367681,-113.098324
100/16-21-020-04W4/0,Closed,50.714374,-110.494815
100/16-21-020-05W4/0,Closed,50.716746,-110.630364
102/16-21-020-27W4/0,Active,50.714773,-113.677947
100/16-21-020-27W4/0,Closed,50.714996,-113.678406
100/16-21-021-04W4/0,Closed,50.804552,-110.490226
100/16-21-021-05W4/0,Closed,50.803907,-110.628858
100/16-21-038-03W4/0,Closed,52.286384,-110.366869
102/16-21-038-03W4/0,Closed,52.286389,-110.366649
100/15-21-038-03W4/0,Closed,52.287949,-110.367347
100/16-21-041-24W4/0,Active,52.547217,-113.393001
100/16-21-046-03W5/0,Closed,52.988518,-114.369926
100/16-21-051-25W4/0,Closed,53.421839,-113.619704
100/16-21-052-13W4/0,Active,53.511934,-111.847712
102/09-21-053-04W4/0,Active,53.598026,-110.523673
100/16-21-059-13W4/0,Closed,54.119016,-111.879365
100/16-21-064-25W4/0,Closed,54.554872,-113.716292
100/16-21-065-24W4/0,Closed,54.642960,-113.565252
100/16-21-070-05W6/0,Closed,55.080920,-118.690573
100/08-28-070-05W6/0,Closed,55.080947,-118.690302
100/16-21-076-03W6/0,Closed,55.604818,-118.393415
100/16-21-085-06W6/0,Closed,56.389274,-118.877026
100/16-21-088-02W6/0,Closed,56.650779,-118.240022
100/16-21-089-03W5/0,Closed,56.738786,-114.404569
100/16-21-095-25W5/0,Closed,57.262849,-117.987778
100/16-21-109-08W6/0,Active,58.482237,-119.261551
102/16-21-119-03W6/0,Closed,59.356054,-118.436968
102/16-22-005-05W4/0,Closed,49.403122,-110.590031
100/16-22-005-05W4/0,Closed,49.405383,-110.593435
103/16-22-005-05W4/0,Closed,49.405743,-110.592882
100/16-22-006-15W4/0,Active,49.492849,-111.935782
100/16-22-010-04W4/0,Active,49.841239,-110.461183
100/16-22-011-03W4/0,Active,49.928251,-110.328451
102/16-22-017-20W4/0,Closed,50.452297,-112.662736
100/16-22-017-25W4/0,Closed,50.454139,-113.351239
100/16-22-020-04W4/0,Closed,50.715489,-110.471467
102/16-22-020-04W4/0,Closed,50.715491,-110.471445
100/16-22-020-05W4/0,Closed,50.714717,-110.609706
100/16-22-021-05W4/0,Closed,50.801751,-110.606009
100/16-22-029-07W4/0,Closed,51.502199,-110.897421
100/16-22-036-04W5/0,Closed,52.114817,-114.478694
102/16-22-036-04W5/0,Active,52.112419,-114.482590
100/16-22-042-04W4/0,Closed,52.635589,-110.489654
102/16-22-048-08W4/0,Closed,53.158256,-111.078466
100/16-22-056-05W5/0,Active,53.860292,-114.652124
100/16-22-060-27W4/0,Active,54.206868,-113.952236
100/16-22-074-04W5/3,Closed,55.429308,-114.519978
100/16-22-077-13W5/0,Closed,55.693701,-115.920987
100/10-15-085-10W5/0,Active,56.388648,-115.482209
100/16-22-085-10W5/2,Active,56.388960,-115.482247
100/16-22-097-10W5/0,Active,57.435761,-115.521755
100/16-22-102-23W5/0,Closed,57.872609,-117.673678
100/16-22-110-03W6/2,Closed,58.569308,-118.397250
100/16-22-122-22W5/0,Closed,59.617592,-117.682481
102/16-22-122-22W5/0,Closed,59.617498,-117.682677
100/16-23-005-05W4/0,Closed,49.406198,-110.571737
100/09-23-005-05W4/0,Closed,49.403176,-110.569837
102/16-23-005-05W4/0,Closed,49.403366,-110.571380
100/16-23-010-08W4/0,Closed,49.843958,-110.975904
100/16-23-017-21W4/0,Closed,50.452734,-112.779252
100/16-23-019-29W4/0,Closed,50.628196,-113.906258
100/16-23-020-05W4/0,Closed,50.714248,-110.586866
100/16-23-021-05W4/0,Closed,50.801890,-110.582671
100/01-26-023-22W4/0,Closed,50.978990,-112.959551
100/16-23-026-12W4/0,Closed,51.239437,-111.567930
100/16-23-029-08W4/0,Closed,51.502978,-111.015946
100/16-23-034-08W5/0,Closed,51.938587,-115.020324
100/16-23-040-18W4/0,Closed,52.460184,-112.480867
100/16-23-042-13W4/0,Closed,52.634698,-111.761313
100/16-23-047-04W5/0,Closed,53.074654,-114.468010
100/16-23-058-16W4/3,Closed,54.031311,-112.263327
100/16-23-077-26W5/0,Active,55.691205,-117.907964
100/09-23-087-06W6/0,Active,56.564625,-118.830588
100/16-23-088-04W6/0,Closed,56.652900,-118.506040
100/16-23-113-24W5/0,Closed,58.833827,-117.918265
100/16-24-006-22W4/0,Closed,49.490834,-112.835229
100/16-24-009-08W4/0,Closed,49.754914,-110.954472
100/16-24-010-04W4/0,Active,49.841313,-110.415966
100/16-24-010-08W4/0,Closed,49.843820,-110.953624
100/16-24-016-21W4/0,Closed,50.367658,-112.754783
100/16-24-017-21W4/0,Closed,50.455177,-112.754514
100/16-24-017-26W4/0,Closed,50.452035,-113.443272
100/16-24-020-04W4/0,Closed,50.714979,-110.421119
100/16-24-020-05W4/0,Closed,50.715888,-110.561669
100/16-24-021-05W4/0,Closed,50.804009,-110.559613
100/16-24-021-28W4/0,Closed,50.804457,-113.747656
100/01-25-028-21W4/0,Closed,51.415024,-112.819160
102/16-24-037-05W4/0,Closed,52.200490,-110.579346
100/16-24-039-16W4/0,Closed,52.372739,-112.164927
100/16-24-040-23W4/0,Closed,52.462345,-113.172483
100/16-24-048-09W5/0,Closed,53.161131,-115.174938
100/16-24-049-06W4/0,Closed,53.245779,-110.737824
100/16-24-049-27W4/0,Active,53.248594,-113.808578
100/16-24-058-06W4/0,Active,54.031505,-110.749181
100/16-24-073-02W6/0,Closed,55.342198,-118.159069
100/16-24-124-20W5/2,Closed,59.792118,-117.315683
100/13-30-016-29W4/0,Closed,50.379983,-113.989187
100/16-25-017-21W4/0,Closed,50.467087,-112.754451
100/06-31-017-21W4/0,Closed,50.469689,-112.892031
100/16-25-018-23W4/0,Active,50.557103,-113.030640
100/16-25-020-04W4/0,Closed,50.730656,-110.423622
100/16-25-020-05W4/0,Closed,50.729411,-110.563436
100/16-25-021-05W4/0,Closed,50.817353,-110.559616
100/03-36-027-27W4/0,Active,51.342785,-113.663305
102/07-25-027-27W4/0,Active,51.342784,-113.663018
100/16-25-029-02W4/0,Closed,51.515995,-110.150154
100/13-30-029-07W4/0,Closed,51.517000,-110.990252
100/01-36-029-08W4/0,Closed,51.517063,-110.990252
100/15-25-029-08W4/0,Closed,51.516937,-110.990252
100/09-25-029-08W4/0,Closed,51.516874,-110.990252
102/13-30-043-25W4/0,Closed,52.738305,-113.633256
100/16-25-046-08W5/0,Closed,53.002373,-115.019582
100/16-25-052-09W4/0,Closed,53.526232,-111.185029
100/16-25-052-13W4/0,Active,53.524107,-111.774618
100/16-25-057-20W4/0,Closed,53.963061,-112.828161
100/16-25-058-05W5/0,Active,54.046914,-114.602211
102/16-25-060-27W4/0,Closed,54.222066,-113.905636
100/16-25-062-27W4/0,Active,54.396518,-113.905230
102/16-25-066-27W4/0,Active,54.744402,-113.942970
100/16-25-082-11W6/0,Closed,56.142095,-119.572166
100/16-25-084-10W6/0,Closed,56.315985,-119.429958
100/16-26-014-28W4/2,Closed,50.207462,-113.709850
100/16-26-017-23W4/0,Active,50.466835,-113.056247
100/16-26-018-01W4/0,Closed,50.554790,-110.033092
100/16-26-018-26W4/0,Active,50.554263,-113.465945
100/16-26-019-27W4/0,Closed,50.641533,-113.629594
100/16-26-020-04W4/0,Closed,50.731873,-110.444135
100/16-26-021-05W4/0,Closed,50.819156,-110.582671
100/16-26-035-10W4/0,Closed,52.039048,-111.318443
100/16-26-043-28W4/0,Closed,52.740008,-113.951784
100/16-26-047-04W5/0,Closed,53.088628,-114.469143
102/08-35-049-09W5/0,Closed,53.261615,-115.200133
100/16-26-049-27W4/2,Closed,53.262774,-113.831795
100/16-26-056-25W4/0,Closed,53.873524,-113.600255
100/16-26-065-25W4/0,Closed,54.658333,-113.664726
100/16-26-079-09W6/0,Closed,55.880262,-119.285079
100/16-26-092-03W6/0,Active,57.016102,-118.351916
100/16-26-095-02W6/0,Closed,57.275933,-118.196533
100/16-27-006-22W4/0,Closed,49.505897,-112.879453
100/16-27-009-08W4/0,Closed,49.768788,-110.999701
102/16-27-011-14W4/0,Closed,49.944308,-111.824804
103/16-27-011-14W4/0,Closed,49.942995,-111.827656
100/09-27-014-01W5/0,Active,50.206061,-114.050016
102/13-27-017-23W4/2,Closed,50.469259,-113.075347
100/08-27-019-29W4/2,Closed,50.641861,-113.933254
100/16-27-020-04W4/0,Closed,50.730991,-110.469100
100/16-27-020-05W4/0,Closed,50.729010,-110.609916
100/16-27-021-05W4/0,Closed,50.819179,-110.605726
100/16-27-035-09W4/0,Closed,52.039114,-111.198085
100/16-27-047-04W5/0,Closed,53.089332,-114.493430
102/16-27-048-11W5/0,Closed,53.175862,-115.517438
103/14-34-049-08W5/2,Closed,53.264288,-115.076504
102/16-27-049-08W5/0,Active,53.264288,-115.075838
100/16-27-063-24W4/0,Active,54.482055,-113.539824
100/16-27-066-18W4/2,Active,54.744129,-112.632751
100/16-27-070-05W6/0,Active,55.094553,-118.667565
100/13-27-075-20W5/2,Active,55.530701,-117.004251
100/16-27-079-09W6/2,Closed,55.880328,-119.310893
100/16-27-086-03W6/0,Closed,56.491739,-118.375016
100/16-27-096-09W6/0,Active,57.363405,-119.360567
100/16-28-011-03W4/0,Active,49.942297,-110.351039
102/16-28-013-12W4/0,Closed,50.119703,-111.579107
102/01-33-014-15W4/0,Active,50.207699,-111.988670
100/16-28-014-25W4/0,Closed,50.207933,-113.345588
100/16-28-017-25W4/0,Closed,50.467832,-113.371055
100/01-33-017-27W4/0,Closed,50.469539,-113.646473
100/16-28-017-29W4/0,Closed,50.469500,-113.920605
100/16-28-018-27W4/0,Closed,50.556935,-113.645274
100/16-28-020-04W4/0,Closed,50.729106,-110.494678
102/16-28-020-04W4/0,Closed,50.729152,-110.494661
100/16-28-020-05W4/0,Closed,50.729318,-110.632281
102/16-28-021-04W4/0,Closed,50.819122,-110.490413
100/16-28-021-05W4/0,Active,50.819197,-110.628781
102/16-28-027-22W4/0,Active,51.341917,-113.029923
103/13-27-027-22W4/0,Closed,51.342096,-113.029923
100/16-28-028-02W4/0,Active,51.427760,-110.221114
102/16-28-048-18W4/0,Closed,53.177326,-112.566431
100/16-28-055-24W4/2,Closed,53.786786,-113.500064
102/16-28-055-24W4/0,Closed,53.786131,-113.501007
1C0/16-28-055-24W4/2,Closed,53.788548,-113.500828
100/16-28-060-01W5/0,Active,54.221617,-114.082701
100/16-28-064-24W4/0,Active,54.570103,-113.561415
100/16-28-064-26W4/0,Active,54.571252,-113.865758
100/16-28-072-26W5/0,Closed,55.272040,-117.925654
100/16-29-005-05W4/0,Closed,49.419106,-110.638791
100/16-29-005-15W4/0,Closed,49.419919,-111.981889
100/16-29-009-07W4/0,Closed,49.768373,-110.908900
100/16-29-010-15W4/0,Closed,49.857968,-111.992322
100/16-29-011-03W4/0,Active,49.942934,-110.373426
100/16-29-012-01W4/0,Closed,50.033110,-110.098588
100/15-29-012-19W4/0,Active,50.032590,-112.555673
100/16-29-014-14W4/0,Closed,50.205868,-111.872651
100/16-29-015-25W4/0,Active,50.292281,-113.397013
100/01-32-016-28W4/0,Closed,50.381781,-113.809656
100/16-29-016-29W4/0,Closed,50.380340,-113.945702
100/16-29-017-26W4/0,Closed,50.466482,-113.535395
100/16-29-018-24W4/0,Closed,50.554348,-113.260555
100/16-29-020-03W4/0,Closed,50.729426,-110.374921
100/16-29-020-05W4/0,Closed,50.728952,-110.655998
102/16-29-021-04W4/0,Closed,50.817619,-110.516871
102/10-29-029-07W4/0,Closed,51.517586,-110.946203
100/01-32-029-07W4/0,Closed,51.517586,-110.946103
100/13-28-029-07W4/0,Closed,51.517586,-110.946002
100/16-29-035-01W5/0,Closed,52.042110,-114.097889
100/16-29-038-03W4/0,Closed,52.302792,-110.389261
102/16-29-038-07W4/0,Closed,52.302808,-110.962972
100/16-29-043-27W4/0,Active,52.737983,-113.879703
100/16-29-049-05W4/0,Active,53.262916,-110.690624
100/16-29-086-03W6/0,Closed,56.491275,-118.428441
100/16-29-112-02W6/0,Closed,58.758597,-118.288942
100/16-29-124-23W5/0,Closed,59.806026,-117.953152
100/16-30-006-04W4/0,Closed,49.507826,-110.524642
100/16-30-009-07W4/0,Closed,49.770663,-110.931029
