PÉRIODE DE RÉFÉRENCE,GÉO,DGUID,Langue maternelle,Statistiques,Réponses multiples,UNITÉ DE MESURE,IDENTIFICATEUR D'UNITÉ DE MESURE,FACTEUR SCALAIRE,IDENTIFICATEUR SCALAIRE,VECTEUR,COORDONNÉES,VALEUR,STATUS,SYMBOLE,TERMINÉ,DÉCIMALES
2006,Canada,2016A000011124,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943341,1.5.1.1,98625,,,,0
2006,Canada,2016A000011124,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943342,1.5.2.1,0.3,,,,1
2006,Canada,2016A000011124,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943343,1.6.1.1,240005,,,,0
2006,Canada,2016A000011124,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943344,1.6.2.1,0.8,,,,1
2006,Canada,2016A000011124,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943345,1.7.1.1,43335,,,,0
2006,Canada,2016A000011124,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943346,1.7.2.1,0.1,,,,1
2006,Canada,2016A000011124,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943347,1.8.1.1,10790,,,,0
2006,Canada,2016A000011124,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943348,1.8.2.1,0,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943349,2.1.1.1,500605,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943350,2.1.1.2,500605,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943351,2.1.2.1,100,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943352,2.1.2.2,100,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943353,2.2.1.1,1885,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943354,2.2.1.2,2055,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943355,2.2.2.1,0.4,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943356,2.2.2.2,0.4,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943357,2.3.1.1,488405,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943358,2.3.1.2,488775,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943359,2.3.2.1,97.6,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943360,2.3.2.2,97.6,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943361,2.4.1.1,9535,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943362,2.4.1.2,9775,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943363,2.4.2.1,1.9,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943364,2.4.2.2,2,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943365,2.5.1.1,295,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943366,2.5.2.1,0.1,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943367,2.6.1.1,435,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943368,2.6.2.1,0.1,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943369,2.7.1.1,30,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943370,2.7.2.1,0,,,,1
2006,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943371,2.8.1.1,10,,,,0
2006,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943372,2.8.2.1,0,,,,1
2006,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943373,3.1.1.1,134205,,,,0
2006,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943374,3.1.1.2,134205,,,,0
2006,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943375,3.1.2.1,100,,,,1
2006,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943376,3.1.2.2,100,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943377,3.2.1.1,5345,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943378,3.2.1.2,5610,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943379,3.2.2.1,4,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943380,3.2.2.2,4.2,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943381,3.3.1.1,125260,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943382,3.3.1.2,125565,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943383,3.3.2.1,93.3,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943384,3.3.2.2,93.6,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943385,3.4.1.1,2960,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943386,3.4.1.2,3025,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943387,3.4.2.1,2.2,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943388,3.4.2.2,2.3,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943389,3.5.1.1,495,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943390,3.5.2.1,0.4,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943391,3.6.1.1,105,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943392,3.6.2.1,0.1,,,,1
2006,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943393,3.7.1.1,25,,,,0
2006,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943394,3.7.2.1,0,,,,1
2006,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943395,3.8.1.1,10,,,,0
2006,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943396,3.8.2.1,0,,,,1
2006,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943397,4.1.1.1,903090,,,,0
2006,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943398,4.1.1.2,903090,,,,0
2006,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943399,4.1.2.1,100,,,,1
2006,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943400,4.1.2.2,100,,,,1
2006,Nouvelle-Écosse,2016A000212,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943401,4.2.1.1,32540,,,,0
2006,Nouvelle-Écosse,2016A000212,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943402,4.2.1.2,33705,,,,0
2006,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943403,4.2.2.1,3.6,,,,1
2006,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943404,4.2.2.2,3.7,,,,1
2006,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943405,4.3.1.1,832105,,,,0
2006,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943406,4.3.1.2,833920,,,,0
2006,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943407,4.3.2.1,92.1,,,,1
2006,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943408,4.3.2.2,92.3,,,,1
2006,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943409,4.4.1.1,34620,,,,0
2006,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943410,4.4.1.2,35460,,,,0
2006,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943411,4.4.2.1,3.8,,,,1
2006,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943412,4.4.2.2,3.9,,,,1
2006,Nouvelle-Écosse,2016A000212,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943413,4.5.1.1,2095,,,,0
2006,Nouvelle-Écosse,2016A000212,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943414,4.5.2.1,0.2,,,,1
2006,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943415,4.6.1.1,1440,,,,0
2006,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943416,4.6.2.1,0.2,,,,1
2006,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943417,4.7.1.1,135,,,,0
2006,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943418,4.7.2.1,0,,,,1
2006,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943419,4.8.1.1,145,,,,0
2006,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943420,4.8.2.1,0,,,,1
2006,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943421,5.1.1.1,719650,,,,0
2006,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943422,5.1.1.2,719650,,,,0
2006,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943423,5.1.2.1,100,,,,1
2006,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943424,5.1.2.2,100,,,,1
2006,Nouveau-Brunswick,2016A000213,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943425,5.2.1.1,232975,,,,0
2006,Nouveau-Brunswick,2016A000213,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943426,5.2.1.2,235270,,,,0
2006,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943427,5.2.2.1,32.4,,,,1
2006,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943428,5.2.2.2,32.7,,,,1
2006,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943429,5.3.1.1,463190,,,,0
2006,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943430,5.3.1.2,465710,,,,0
2006,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943431,5.3.2.1,64.4,,,,1
2006,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943432,5.3.2.2,64.7,,,,1
2006,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943433,5.4.1.1,18320,,,,0
2006,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943434,5.4.1.2,18665,,,,0
2006,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943435,5.4.2.1,2.5,,,,1
2006,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943436,5.4.2.2,2.6,,,,1
2006,Nouveau-Brunswick,2016A000213,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943437,5.5.1.1,4450,,,,0
2006,Nouveau-Brunswick,2016A000213,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943438,5.5.2.1,0.6,,,,1
2006,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943439,5.6.1.1,560,,,,0
2006,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943440,5.6.2.1,0.1,,,,1
2006,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943441,5.7.1.1,120,,,,0
2006,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943442,5.7.2.1,0,,,,1
2006,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943443,5.8.1.1,25,,,,0
2006,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943444,5.8.2.1,0,,,,1
2006,Québec,2016A000224,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943445,6.1.1.1,7435900,,,,0
2006,Québec,2016A000224,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943446,6.1.1.2,7435900,,,,0
2006,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943447,6.1.2.1,100,,,,1
2006,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943448,6.1.2.2,100,,,,1
2006,Québec,2016A000224,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943449,6.2.1.1,5877660,,,,0
2006,Québec,2016A000224,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943450,6.2.1.2,5916840,,,,0
2006,Québec,2016A000224,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943451,6.2.2.1,79,,,,1
2006,Québec,2016A000224,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943452,6.2.2.2,79.6,,,,1
2006,Québec,2016A000224,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943453,6.3.1.1,575555,,,,0
2006,Québec,2016A000224,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943454,6.3.1.2,607165,,,,0
2006,Québec,2016A000224,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943455,6.3.2.1,7.7,,,,1
2006,Québec,2016A000224,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943456,6.3.2.2,8.2,,,,1
2006,Québec,2016A000224,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943457,6.4.1.1,886285,,,,0
2006,Québec,2016A000224,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943458,6.4.1.2,911895,,,,0
2006,Québec,2016A000224,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943459,6.4.2.1,11.9,,,,1
2006,Québec,2016A000224,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943460,6.4.2.2,12.3,,,,1
2006,Québec,2016A000224,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943461,6.5.1.1,43335,,,,0
2006,Québec,2016A000224,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943462,6.5.2.1,0.6,,,,1
2006,Québec,2016A000224,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943463,6.6.1.1,16200,,,,0
2006,Québec,2016A000224,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943464,6.6.2.1,0.2,,,,1
2006,Québec,2016A000224,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943465,6.7.1.1,31350,,,,0
2006,Québec,2016A000224,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943466,6.7.2.1,0.4,,,,1
2006,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943467,6.8.1.1,5515,,,,0
2006,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943468,6.8.2.1,0.1,,,,1
2006,Ontario,2016A000235,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943469,7.1.1.1,12028895,,,,0
2006,Ontario,2016A000235,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943470,7.1.1.2,12028895,,,,0
2006,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943471,7.1.2.1,100,,,,1
2006,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943472,7.1.2.2,100,,,,1
2006,Ontario,2016A000235,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943473,7.2.1.1,488815,,,,0
2006,Ontario,2016A000235,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943474,7.2.1.2,510240,,,,0
2006,Ontario,2016A000235,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943475,7.2.2.1,4.1,,,,1
2006,Ontario,2016A000235,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943476,7.2.2.2,4.2,,,,1
2006,Ontario,2016A000235,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943477,7.3.1.1,8230705,,,,0
2006,Ontario,2016A000235,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943478,7.3.1.2,8313880,,,,0
2006,Ontario,2016A000235,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943479,7.3.2.1,68.4,,,,1
2006,Ontario,2016A000235,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943480,7.3.2.2,69.1,,,,1
2006,Ontario,2016A000235,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943481,7.4.1.1,3134045,,,,0
2006,Ontario,2016A000235,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943482,7.4.1.2,3204770,,,,0
2006,Ontario,2016A000235,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943483,7.4.2.1,26.1,,,,1
2006,Ontario,2016A000235,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943484,7.4.2.2,26.6,,,,1
2006,Ontario,2016A000235,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943485,7.5.1.1,32685,,,,0
2006,Ontario,2016A000235,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943486,7.5.2.1,0.3,,,,1
2006,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943487,7.6.1.1,131290,,,,0
2006,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943488,7.6.2.1,1.1,,,,1
2006,Ontario,2016A000235,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943489,7.7.1.1,7785,,,,0
2006,Ontario,2016A000235,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943490,7.7.2.1,0.1,,,,1
